id;pessoa_id;data_ocorrencia
7743;7743;2022-04-01
7744;7744;2022-03-14
7745;7745;2022-04-18
7746;7746;2022-01-13
7747;7747;2022-03-22
7748;7748;2021-09-17
7749;7749;2021-08-08
7750;7750;2022-04-30
7751;7751;2022-05-27
7752;7752;2022-06-03
7753;7753;2022-05-23
7754;7754;2022-05-25
7755;7755;2021-09-10
7756;7756;2022-02-04
7757;7757;2022-02-25
7758;7758;2022-03-01
7759;7759;2022-04-17
7760;7760;2021-10-12
7761;7761;2022-04-07
7762;7762;2021-07-08
7763;7763;2021-12-23
7764;7764;2021-07-11
7765;7765;2022-01-21
7766;7766;2022-01-20
7767;7767;2022-06-12
7768;7768;2022-04-28
7769;7769;2022-02-25
7770;7770;2021-10-14
7771;7771;2022-03-01
7772;7772;2022-06-13
7773;7773;2022-03-04
7774;7774;2022-03-06
7775;7775;2021-10-20
7776;7776;2021-06-21
7777;7777;2022-01-05
7778;7778;2021-09-21
7779;7779;2022-04-30
7780;7780;2021-10-13
7781;7781;2022-01-07
7782;7782;2021-09-24
7783;7783;2021-08-23
7784;7784;2021-08-08
7785;7785;2021-12-01
7786;7786;2022-05-30
7787;7787;2022-04-16
7788;7788;2021-09-10
7789;7789;2021-12-24
7790;7790;2022-04-09
7791;7791;2021-10-27
7792;7792;2021-07-31
7793;7793;2021-09-22
7794;7794;2022-03-11
7795;7795;2021-12-18
7796;7796;2021-08-04
7797;7797;2021-12-26
7798;7798;2022-02-12
7799;7799;2022-02-18
7800;7800;2022-01-18
7801;7801;2021-08-15
7802;7802;2021-11-23
7803;7803;2022-06-13
7804;7804;2022-01-30
7805;7805;2021-09-15
7806;7806;2022-06-10
7807;7807;2022-01-15
7808;7808;2021-11-29
7809;7809;2021-08-28
7810;7810;2022-03-12
7811;7811;2021-11-08
7812;7812;2022-06-02
7813;7813;2022-01-06
7814;7814;2021-07-18
7815;7815;2022-01-28
7816;7816;2022-03-29
7817;7817;2021-08-07
7818;7818;2022-01-20
7819;7819;2021-12-31
7820;7820;2022-04-06
7821;7821;2022-03-25
7822;7822;2021-06-26
7823;7823;2022-04-11
7824;7824;2022-03-16
7825;7825;2021-07-04
7826;7826;2022-04-24
7827;7827;2021-12-18
7828;7828;2022-04-25
7829;7829;2022-06-08
7830;7830;2022-05-13
7831;7831;2021-07-09
7832;7832;2022-06-04
7833;7833;2021-11-20
7834;7834;2022-01-05
7835;7835;2021-06-29
7836;7836;2021-09-18
7837;7837;2022-06-09
7838;7838;2022-03-26
7839;7839;2021-12-31
7840;7840;2021-12-24
7841;7841;2022-04-10
7842;7842;2022-01-28
7843;7843;2022-05-19
7844;7844;2021-09-09
7845;7845;2021-11-19
7846;7846;2022-06-05
7847;7847;2021-08-19
7848;7848;2022-04-27
7849;7849;2021-06-29
7850;7850;2021-09-13
7851;7851;2022-03-12
7852;7852;2022-05-13
7853;7853;2021-11-02
7854;7854;2022-05-02
7855;7855;2022-04-27
7856;7856;2022-01-14
7857;7857;2022-01-04
7858;7858;2021-12-10
7859;7859;2022-04-19
7860;7860;2021-10-10
7861;7861;2022-06-15
7862;7862;2021-12-05
7863;7863;2022-02-07
7864;7864;2022-01-27
7865;7865;2022-01-27
7866;7866;2022-02-08
7867;7867;2021-10-19
7868;7868;2021-12-03
7869;7869;2022-02-06
7870;7870;2022-01-05
7871;7871;2021-07-09
7872;7872;2021-07-31
7873;7873;2022-01-14
7874;7874;2021-12-31
7875;7875;2021-10-22
7876;7876;2022-03-12
7877;7877;2022-02-03
7878;7878;2022-01-26
7879;7879;2022-01-22
7880;7880;2021-08-16
7881;7881;2021-09-18
7882;7882;2021-11-25
7883;7883;2021-06-26
7884;7884;2022-02-21
7885;7885;2022-04-15
7886;7886;2021-06-30
7887;7887;2021-07-31
7888;7888;2021-07-16
7889;7889;2021-08-31
7890;7890;2021-11-27
7891;7891;2022-03-19
7892;7892;2021-10-13
7893;7893;2022-02-11
7894;7894;2022-01-06
7895;7895;2021-06-22
7896;7896;2022-03-02
7897;7897;2021-06-26
7898;7898;2022-03-11
7899;7899;2021-12-05
7900;7900;2021-12-31
7901;7901;2022-04-02
7902;7902;2021-06-15
7903;7903;2022-03-06
7904;7904;2022-06-03
7905;7905;2021-11-03
7906;7906;2021-09-09
7907;7907;2022-06-15
7908;7908;2021-07-13
7909;7909;2021-08-25
7910;7910;2021-08-04
7911;7911;2021-09-04
7912;7912;2022-05-10
7913;7913;2021-09-06
7914;7914;2022-01-16
7915;7915;2021-08-24
7916;7916;2021-11-04
7917;7917;2021-11-16
7918;7918;2022-02-10
7919;7919;2022-06-01
7920;7920;2021-09-22
7921;7921;2021-09-18
7922;7922;2022-02-21
7923;7923;2021-10-04
7924;7924;2021-06-27
7925;7925;2021-07-26
7926;7926;2021-09-18
7927;7927;2022-03-27
7928;7928;2021-08-25
7929;7929;2022-03-05
7930;7930;2022-04-01
7931;7931;2021-09-10
7932;7932;2021-08-21
7933;7933;2021-12-18
7934;7934;2022-01-23
7935;7935;2021-10-27
7936;7936;2021-07-05
7937;7937;2021-11-04
7938;7938;2022-05-13
7939;7939;2021-08-15
7940;7940;2022-01-27
7941;7941;2022-05-31
7942;7942;2022-04-27
7943;7943;2022-04-07
7944;7944;2022-06-08
7945;7945;2021-10-09
7946;7946;2021-12-31
7947;7947;2021-10-26
7948;7948;2022-04-24
7949;7949;2021-10-27
7950;7950;2022-01-09
7951;7951;2022-01-14
7952;7952;2021-11-13
7953;7953;2022-01-11
7954;7954;2021-09-08
7955;7955;2021-07-26
7956;7956;2022-05-01
7957;7957;2021-07-28
7958;7958;2021-09-05
7959;7959;2022-01-22
7960;7960;2022-03-30
7961;7961;2022-02-13
7962;7962;2021-09-07
7963;7963;2022-05-27
7964;7964;2021-07-10
7965;7965;2021-12-16
7966;7966;2021-08-10
7967;7967;2022-02-17
7968;7968;2021-08-11
7969;7969;2022-02-14
7970;7970;2021-10-07
7971;7971;2022-01-08
7972;7972;2021-08-14
7973;7973;2022-02-17
7974;7974;2022-03-14
7975;7975;2021-10-15
7976;7976;2022-04-23
7977;7977;2022-03-20
7978;7978;2021-11-02
7979;7979;2021-09-02
7980;7980;2021-12-30
7981;7981;2022-05-10
7982;7982;2021-12-20
7983;7983;2022-03-07
7984;7984;2022-05-15
7985;7985;2021-10-13
7986;7986;2021-12-18
7987;7987;2021-09-08
7988;7988;2021-11-14
7989;7989;2021-12-19
7990;7990;2021-06-22
7991;7991;2022-01-07
7992;7992;2022-06-05
7993;7993;2021-10-26
7994;7994;2021-06-24
7995;7995;2022-02-26
7996;7996;2021-10-06
7997;7997;2021-11-10
7998;7998;2021-07-04
7999;7999;2022-03-08
8000;8000;2021-11-20
8001;8001;2022-03-25
8002;8002;2022-02-05
8003;8003;2022-05-07
8004;8004;2021-06-21
8005;8005;2022-05-05
8006;8006;2022-04-02
8007;8007;2021-08-04
8008;8008;2022-01-03
8009;8009;2021-08-25
8010;8010;2022-02-22
8011;8011;2021-10-13
8012;8012;2022-05-25
8013;8013;2021-12-01
8014;8014;2022-01-05
8015;8015;2022-02-02
8016;8016;2022-05-12
8017;8017;2021-09-25
8018;8018;2021-11-12
8019;8019;2022-03-06
8020;8020;2021-11-13
8021;8021;2021-08-13
8022;8022;2022-06-05
8023;8023;2021-11-20
8024;8024;2021-10-26
8025;8025;2022-04-30
8026;8026;2022-03-16
8027;8027;2022-02-15
8028;8028;2021-11-18
8029;8029;2022-05-02
8030;8030;2021-12-20
8031;8031;2021-11-27
8032;8032;2022-03-06
8033;8033;2021-09-19
8034;8034;2021-09-14
8035;8035;2021-07-28
8036;8036;2021-10-25
8037;8037;2021-06-22
8038;8038;2021-09-22
8039;8039;2022-06-01
8040;8040;2021-10-08
8041;8041;2022-02-09
8042;8042;2021-08-11
8043;8043;2021-07-31
8044;8044;2021-10-31
8045;8045;2021-12-01
8046;8046;2022-01-04
8047;8047;2022-04-25
8048;8048;2022-03-02
8049;8049;2021-11-24
8050;8050;2021-12-21
8051;8051;2021-09-20
8052;8052;2021-09-07
8053;8053;2021-06-20
8054;8054;2021-12-22
8055;8055;2021-11-02
8056;8056;2022-01-18
8057;8057;2022-05-14
8058;8058;2021-11-16
8059;8059;2022-02-03
8060;8060;2022-01-03
8061;8061;2022-05-03
8062;8062;2022-02-04
8063;8063;2022-01-01
8064;8064;2021-09-25
8065;8065;2022-03-17
8066;8066;2022-04-12
8067;8067;2021-08-14
8068;8068;2022-02-24
8069;8069;2022-01-07
8070;8070;2022-03-18
8071;8071;2021-08-18
8072;8072;2021-12-16
8073;8073;2021-12-05
8074;8074;2021-07-19
8075;8075;2021-10-06
8076;8076;2021-09-25
8077;8077;2021-10-07
8078;8078;2021-08-31
8079;8079;2022-04-12
8080;8080;2022-01-13
8081;8081;2021-09-27
8082;8082;2021-09-17
8083;8083;2022-06-04
8084;8084;2022-04-25
8085;8085;2021-07-31
8086;8086;2022-02-10
8087;8087;2021-08-23
8088;8088;2022-03-25
8089;8089;2021-09-16
8090;8090;2022-05-18
8091;8091;2022-03-18
8092;8092;2021-08-06
8093;8093;2021-09-12
8094;8094;2021-07-08
8095;8095;2022-06-08
8096;8096;2022-04-23
8097;8097;2022-06-06
8098;8098;2022-04-09
8099;8099;2022-01-03
8100;8100;2021-09-30
8101;8101;2022-06-15
8102;8102;2022-01-24
8103;8103;2022-01-10
8104;8104;2021-06-24
8105;8105;2021-08-24
8106;8106;2021-10-29
8107;8107;2022-04-06
8108;8108;2021-11-28
8109;8109;2022-04-05
8110;8110;2021-07-11
8111;8111;2022-03-05
8112;8112;2022-04-26
8113;8113;2022-04-03
8114;8114;2021-10-25
8115;8115;2022-04-22
8116;8116;2022-01-14
8117;8117;2022-03-21
8118;8118;2021-12-17
8119;8119;2021-12-01
8120;8120;2022-03-29
8121;8121;2022-02-04
8122;8122;2021-11-16
8123;8123;2022-05-27
8124;8124;2021-06-25
8125;8125;2021-07-05
8126;8126;2021-10-20
8127;8127;2021-09-19
8128;8128;2022-04-29
8129;8129;2021-07-31
8130;8130;2022-04-16
8131;8131;2021-07-24
8132;8132;2021-09-11
8133;8133;2021-10-02
8134;8134;2021-11-17
8135;8135;2022-01-14
8136;8136;2022-04-08
8137;8137;2022-03-31
8138;8138;2022-05-12
8139;8139;2021-12-26
8140;8140;2022-01-30
8141;8141;2021-11-11
8142;8142;2021-06-15
8143;8143;2021-12-09
8144;8144;2021-11-13
8145;8145;2021-09-30
8146;8146;2022-01-22
8147;8147;2021-07-22
8148;8148;2021-09-12
8149;8149;2021-12-15
8150;8150;2021-10-13
8151;8151;2021-12-21
8152;8152;2022-04-04
8153;8153;2021-10-04
8154;8154;2021-11-30
8155;8155;2022-01-08
8156;8156;2021-12-14
8157;8157;2022-05-10
8158;8158;2022-03-11
8159;8159;2021-11-07
8160;8160;2022-03-08
8161;8161;2021-11-11
8162;8162;2021-08-16
8163;8163;2021-12-22
8164;8164;2022-02-24
8165;8165;2021-08-09
8166;8166;2022-03-23
8167;8167;2021-07-04
8168;8168;2021-10-17
8169;8169;2022-04-28
8170;8170;2022-03-27
8171;8171;2021-07-02
8172;8172;2022-02-15
8173;8173;2022-03-19
8174;8174;2021-08-22
8175;8175;2022-06-09
8176;8176;2022-06-06
8177;8177;2022-01-19
8178;8178;2022-02-09
8179;8179;2021-10-22
8180;8180;2021-09-05
8181;8181;2021-12-10
8182;8182;2022-04-22
8183;8183;2022-03-05
8184;8184;2021-09-24
8185;8185;2022-02-15
8186;8186;2021-07-31
8187;8187;2021-11-05
8188;8188;2021-10-02
8189;8189;2022-03-23
8190;8190;2021-06-19
8191;8191;2022-03-17
8192;8192;2022-03-18
8193;8193;2021-10-02
8194;8194;2022-01-27
8195;8195;2021-06-20
8196;8196;2022-03-13
8197;8197;2021-06-24
8198;8198;2021-09-22
8199;8199;2022-01-08
8200;8200;2021-10-08
8201;8201;2022-03-15
8202;8202;2021-08-13
8203;8203;2021-08-03
8204;8204;2021-08-11
8205;8205;2021-12-29
8206;8206;2022-03-24
8207;8207;2022-02-27
8208;8208;2021-07-18
8209;8209;2022-05-28
8210;8210;2022-05-16
8211;8211;2022-03-18
8212;8212;2021-11-06
8213;8213;2021-09-17
8214;8214;2021-09-20
8215;8215;2022-05-29
8216;8216;2022-04-13
8217;8217;2021-08-03
8218;8218;2022-03-11
8219;8219;2021-10-15
8220;8220;2021-09-24
8221;8221;2021-09-30
8222;8222;2022-01-03
8223;8223;2021-08-31
8224;8224;2022-02-17
8225;8225;2022-04-05
8226;8226;2021-08-30
8227;8227;2022-05-27
8228;8228;2021-11-06
8229;8229;2021-11-15
8230;8230;2021-06-15
8231;8231;2021-09-02
8232;8232;2021-10-31
8233;8233;2022-03-17
8234;8234;2022-01-31
8235;8235;2022-01-10
8236;8236;2021-10-25
8237;8237;2021-11-05
8238;8238;2021-10-15
8239;8239;2021-10-29
8240;8240;2021-12-30
8241;8241;2022-04-14
8242;8242;2021-06-27
8243;8243;2021-12-17
8244;8244;2022-04-27
8245;8245;2022-03-06
8246;8246;2021-09-26
8247;8247;2021-06-15
8248;8248;2022-05-28
8249;8249;2022-04-27
8250;8250;2022-05-11
8251;8251;2022-03-21
8252;8252;2022-04-23
8253;8253;2021-08-20
8254;8254;2022-02-23
8255;8255;2022-01-04
8256;8256;2022-04-13
8257;8257;2022-03-29
8258;8258;2021-11-22
8259;8259;2021-08-02
8260;8260;2022-04-07
8261;8261;2022-06-04
8262;8262;2021-06-15
8263;8263;2022-06-04
8264;8264;2021-12-27
8265;8265;2022-02-17
8266;8266;2021-09-25
8267;8267;2021-08-02
8268;8268;2021-12-19
8269;8269;2021-12-12
8270;8270;2022-01-27
8271;8271;2022-04-14
8272;8272;2022-01-16
8273;8273;2022-06-11
8274;8274;2021-08-14
8275;8275;2022-04-23
8276;8276;2022-02-09
8277;8277;2022-02-12
8278;8278;2021-07-24
8279;8279;2021-09-08
8280;8280;2021-12-12
8281;8281;2021-09-20
8282;8282;2021-06-30
8283;8283;2022-04-29
8284;8284;2022-01-24
8285;8285;2021-06-18
8286;8286;2021-11-26
8287;8287;2021-10-29
8288;8288;2021-09-09
8289;8289;2021-12-11
8290;8290;2022-02-24
8291;8291;2021-10-16
8292;8292;2021-07-28
8293;8293;2021-10-08
8294;8294;2021-11-11
8295;8295;2021-11-06
8296;8296;2022-05-30
8297;8297;2021-12-18
8298;8298;2022-04-09
8299;8299;2021-07-10
8300;8300;2021-12-20
8301;8301;2022-03-04
8302;8302;2022-03-14
8303;8303;2021-08-09
8304;8304;2021-10-16
8305;8305;2021-10-08
8306;8306;2022-02-16
8307;8307;2021-12-24
8308;8308;2021-09-22
8309;8309;2021-06-15
8310;8310;2022-03-02
8311;8311;2022-06-04
8312;8312;2021-11-06
8313;8313;2021-08-13
8314;8314;2022-03-20
8315;8315;2021-09-12
8316;8316;2021-10-31
8317;8317;2021-07-19
8318;8318;2022-06-07
8319;8319;2021-12-24
8320;8320;2022-06-13
8321;8321;2022-03-28
8322;8322;2022-03-09
8323;8323;2021-10-25
8324;8324;2022-05-24
8325;8325;2021-12-30
8326;8326;2021-10-17
8327;8327;2022-05-03
8328;8328;2021-10-11
8329;8329;2022-03-09
8330;8330;2021-11-01
8331;8331;2022-03-10
8332;8332;2021-10-18
8333;8333;2021-07-02
8334;8334;2021-08-25
8335;8335;2022-02-05
8336;8336;2022-03-15
8337;8337;2021-10-27
8338;8338;2022-04-08
8339;8339;2021-12-13
8340;8340;2021-09-02
8341;8341;2021-10-19
8342;8342;2022-01-14
8343;8343;2021-09-06
8344;8344;2021-10-06
8345;8345;2022-01-14
8346;8346;2021-09-14
8347;8347;2021-11-26
8348;8348;2022-05-18
8349;8349;2021-08-09
8350;8350;2022-05-22
8351;8351;2022-01-14
8352;8352;2021-06-28
8353;8353;2021-12-31
8354;8354;2021-08-18
8355;8355;2022-02-28
8356;8356;2021-09-08
8357;8357;2021-09-10
8358;8358;2022-01-31
8359;8359;2022-05-08
8360;8360;2021-09-28
8361;8361;2021-10-18
8362;8362;2022-01-14
8363;8363;2021-07-22
8364;8364;2021-12-24
8365;8365;2021-09-11
8366;8366;2021-09-16
8367;8367;2021-12-27
8368;8368;2022-02-20
8369;8369;2021-10-29
8370;8370;2022-06-02
8371;8371;2021-07-29
8372;8372;2021-07-19
8373;8373;2021-07-04
8374;8374;2021-09-02
8375;8375;2021-07-18
8376;8376;2022-04-16
8377;8377;2022-06-03
8378;8378;2021-07-26
8379;8379;2022-03-31
8380;8380;2022-05-15
8381;8381;2022-04-21
8382;8382;2021-08-17
8383;8383;2021-12-17
8384;8384;2022-05-12
8385;8385;2021-11-28
8386;8386;2021-11-10
8387;8387;2021-09-11
8388;8388;2022-02-06
8389;8389;2021-08-19
8390;8390;2021-10-30
8391;8391;2021-10-17
8392;8392;2022-06-12
8393;8393;2021-12-17
8394;8394;2022-02-05
8395;8395;2021-11-05
8396;8396;2022-04-05
8397;8397;2021-11-20
8398;8398;2022-05-19
8399;8399;2022-04-25
8400;8400;2021-08-08
8401;8401;2021-07-05
8402;8402;2021-12-07
8403;8403;2021-12-12
8404;8404;2021-12-28
8405;8405;2021-10-25
8406;8406;2021-08-17
8407;8407;2022-05-19
8408;8408;2022-05-19
8409;8409;2021-09-14
8410;8410;2021-07-26
8411;8411;2021-06-25
8412;8412;2021-07-12
8413;8413;2021-12-29
8414;8414;2021-09-21
8415;8415;2021-06-22
8416;8416;2021-09-24
8417;8417;2022-03-21
8418;8418;2021-08-24
8419;8419;2021-12-23
8420;8420;2022-01-14
8421;8421;2021-08-25
8422;8422;2021-10-09
8423;8423;2021-11-12
8424;8424;2022-05-29
8425;8425;2021-06-25
8426;8426;2022-05-03
8427;8427;2022-05-15
8428;8428;2022-02-17
8429;8429;2022-03-11
8430;8430;2021-06-20
8431;8431;2021-08-28
8432;8432;2022-05-31
8433;8433;2022-05-18
8434;8434;2021-10-12
8435;8435;2022-01-19
8436;8436;2022-04-19
8437;8437;2022-04-18
8438;8438;2022-01-24
8439;8439;2022-04-15
8440;8440;2022-06-13
8441;8441;2021-11-11
8442;8442;2022-02-11
8443;8443;2022-05-18
8444;8444;2021-08-01
8445;8445;2022-06-08
8446;8446;2022-02-06
8447;8447;2021-10-14
8448;8448;2021-07-27
8449;8449;2022-06-11
8450;8450;2022-02-07
8451;8451;2022-03-05
8452;8452;2021-08-06
8453;8453;2022-06-12
8454;8454;2022-02-22
8455;8455;2021-11-18
8456;8456;2022-04-28
8457;8457;2022-01-23
8458;8458;2022-05-13
8459;8459;2022-03-31
8460;8460;2022-04-22
8461;8461;2022-05-14
8462;8462;2021-12-24
8463;8463;2021-07-06
8464;8464;2022-04-06
8465;8465;2022-02-09
8466;8466;2022-05-15
8467;8467;2022-02-03
8468;8468;2022-04-18
8469;8469;2021-12-27
8470;8470;2022-01-17
8471;8471;2022-02-20
8472;8472;2021-11-02
8473;8473;2021-06-21
8474;8474;2021-09-19
8475;8475;2022-05-18
8476;8476;2022-03-05
8477;8477;2021-08-05
8478;8478;2021-11-29
8479;8479;2022-01-01
8480;8480;2021-07-18
8481;8481;2022-05-23
8482;8482;2021-12-19
8483;8483;2022-01-23
8484;8484;2021-06-18
8485;8485;2022-02-13
8486;8486;2021-11-24
8487;8487;2022-03-08
8488;8488;2021-12-12
8489;8489;2022-04-28
8490;8490;2022-05-03
8491;8491;2021-06-30
8492;8492;2021-08-17
8493;8493;2021-12-29
8494;8494;2022-03-31
8495;8495;2021-08-16
8496;8496;2021-12-10
8497;8497;2021-10-11
8498;8498;2021-10-31
8499;8499;2022-04-01
8500;8500;2022-01-01
8501;8501;2021-11-17
8502;8502;2022-05-27
8503;8503;2022-04-13
8504;8504;2022-05-08
8505;8505;2022-03-22
8506;8506;2021-08-22
8507;8507;2022-05-14
8508;8508;2022-05-07
8509;8509;2022-01-09
8510;8510;2022-01-30
8511;8511;2022-03-01
8512;8512;2021-07-05
8513;8513;2022-06-12
8514;8514;2021-10-10
8515;8515;2022-04-13
8516;8516;2021-12-20
8517;8517;2022-03-06
8518;8518;2021-09-03
8519;8519;2022-06-01
8520;8520;2021-07-26
8521;8521;2021-07-18
8522;8522;2022-01-18
8523;8523;2022-02-07
8524;8524;2022-03-11
8525;8525;2022-04-14
8526;8526;2022-03-23
8527;8527;2022-02-22
8528;8528;2022-04-23
8529;8529;2022-04-25
8530;8530;2021-09-07
8531;8531;2022-02-22
8532;8532;2021-09-27
8533;8533;2022-02-05
8534;8534;2022-02-03
8535;8535;2021-11-13
8536;8536;2022-01-08
8537;8537;2021-11-07
8538;8538;2021-12-05
8539;8539;2021-10-19
8540;8540;2021-08-18
8541;8541;2022-01-07
8542;8542;2021-07-20
8543;8543;2021-08-28
8544;8544;2021-08-30
8545;8545;2021-06-21
8546;8546;2021-06-26
8547;8547;2021-11-10
8548;8548;2022-02-12
8549;8549;2022-03-18
8550;8550;2022-03-27
8551;8551;2022-04-23
8552;8552;2021-09-24
8553;8553;2021-10-31
8554;8554;2021-08-02
8555;8555;2022-01-15
8556;8556;2021-07-09
8557;8557;2022-03-28
8558;8558;2021-08-08
8559;8559;2021-11-24
8560;8560;2021-06-30
8561;8561;2022-03-26
8562;8562;2021-11-30
8563;8563;2021-12-16
8564;8564;2022-04-04
8565;8565;2021-10-08
8566;8566;2022-02-01
8567;8567;2022-03-30
8568;8568;2022-03-15
8569;8569;2022-04-16
8570;8570;2022-03-30
8571;8571;2021-11-30
8572;8572;2021-07-18
8573;8573;2021-10-15
8574;8574;2021-10-14
8575;8575;2021-10-17
8576;8576;2021-11-02
8577;8577;2021-12-18
8578;8578;2021-06-27
8579;8579;2022-04-30
8580;8580;2021-11-07
8581;8581;2022-02-25
8582;8582;2021-11-26
8583;8583;2021-07-19
8584;8584;2022-03-19
8585;8585;2022-02-11
8586;8586;2021-10-08
8587;8587;2022-03-03
8588;8588;2022-01-13
8589;8589;2022-05-14
8590;8590;2021-08-10
8591;8591;2021-11-05
8592;8592;2022-02-19
8593;8593;2021-09-21
8594;8594;2021-07-29
8595;8595;2021-12-09
8596;8596;2021-06-27
8597;8597;2022-01-23
8598;8598;2021-09-02
8599;8599;2022-02-21
8600;8600;2022-03-29
8601;8601;2021-10-12
8602;8602;2022-03-01
8603;8603;2022-03-16
8604;8604;2021-08-27
8605;8605;2022-01-07
8606;8606;2021-07-12
8607;8607;2021-10-03
8608;8608;2022-03-15
8609;8609;2021-07-20
8610;8610;2022-05-17
8611;8611;2022-01-11
8612;8612;2022-05-27
8613;8613;2022-02-24
8614;8614;2021-09-30
8615;8615;2022-04-12
8616;8616;2021-10-15
8617;8617;2021-10-28
8618;8618;2021-08-23
8619;8619;2022-03-23
8620;8620;2022-04-09
8621;8621;2021-09-05
8622;8622;2022-06-12
8623;8623;2022-04-11
8624;8624;2022-03-10
8625;8625;2021-09-06
8626;8626;2022-06-02
8627;8627;2021-10-14
8628;8628;2021-08-01
8629;8629;2022-05-05
8630;8630;2021-08-22
8631;8631;2021-09-06
8632;8632;2021-12-05
8633;8633;2021-12-02
8634;8634;2022-02-02
8635;8635;2022-06-06
8636;8636;2021-07-20
8637;8637;2022-06-03
8638;8638;2021-10-12
8639;8639;2021-10-12
8640;8640;2022-01-05
8641;8641;2021-07-18
8642;8642;2021-11-15
8643;8643;2021-07-04
8644;8644;2021-11-29
8645;8645;2021-10-09
8646;8646;2022-01-03
8647;8647;2021-10-23
8648;8648;2021-07-04
8649;8649;2022-06-04
8650;8650;2021-10-04
8651;8651;2021-09-02
8652;8652;2021-07-19
8653;8653;2022-05-02
8654;8654;2021-08-20
8655;8655;2021-07-27
8656;8656;2022-02-27
8657;8657;2022-01-17
8658;8658;2021-10-08
8659;8659;2021-07-02
8660;8660;2021-10-19
8661;8661;2022-01-13
8662;8662;2022-04-11
8663;8663;2022-04-04
8664;8664;2022-06-13
8665;8665;2021-10-26
8666;8666;2021-07-27
8667;8667;2022-01-17
8668;8668;2021-09-04
8669;8669;2022-05-11
8670;8670;2022-05-18
8671;8671;2021-08-21
8672;8672;2021-07-18
8673;8673;2021-11-13
8674;8674;2021-08-09
8675;8675;2022-03-16
8676;8676;2022-02-28
8677;8677;2021-12-02
8678;8678;2021-11-02
8679;8679;2021-06-20
8680;8680;2021-07-09
8681;8681;2022-03-30
8682;8682;2022-04-07
8683;8683;2021-10-01
8684;8684;2021-09-15
8685;8685;2021-12-23
8686;8686;2022-02-15
8687;8687;2021-10-02
8688;8688;2021-07-14
8689;8689;2022-03-24
8690;8690;2021-08-04
8691;8691;2021-08-31
8692;8692;2022-01-08
8693;8693;2021-12-13
8694;8694;2021-08-02
8695;8695;2021-08-03
8696;8696;2022-04-02
8697;8697;2021-11-08
8698;8698;2022-04-04
8699;8699;2021-12-02
8700;8700;2021-09-26
8701;8701;2022-04-21
8702;8702;2021-10-28
8703;8703;2022-02-27
8704;8704;2022-02-21
8705;8705;2022-01-07
8706;8706;2022-05-22
8707;8707;2021-11-16
8708;8708;2021-10-16
8709;8709;2022-03-22
8710;8710;2021-08-19
8711;8711;2021-08-21
8712;8712;2021-11-10
8713;8713;2022-01-26
8714;8714;2022-01-09
8715;8715;2021-07-17
8716;8716;2021-09-15
8717;8717;2022-03-26
8718;8718;2021-12-18
8719;8719;2022-05-05
8720;8720;2022-04-25
8721;8721;2021-07-31
8722;8722;2022-01-06
8723;8723;2022-02-04
8724;8724;2022-04-13
8725;8725;2021-12-30
8726;8726;2021-09-14
8727;8727;2021-07-22
8728;8728;2022-02-02
8729;8729;2021-06-18
8730;8730;2022-06-07
8731;8731;2021-10-21
8732;8732;2022-02-22
8733;8733;2021-12-18
8734;8734;2021-07-28
8735;8735;2021-07-08
8736;8736;2021-08-19
8737;8737;2022-06-14
8738;8738;2021-09-21
8739;8739;2021-10-30
8740;8740;2021-09-24
8741;8741;2021-10-04
8742;8742;2021-06-16
8743;8743;2022-01-17
8744;8744;2022-02-04
8745;8745;2021-07-16
8746;8746;2022-02-28
8747;8747;2021-11-29
8748;8748;2021-11-19
8749;8749;2022-01-04
8750;8750;2021-10-13
8751;8751;2021-11-11
8752;8752;2021-11-03
8753;8753;2022-04-12
8754;8754;2022-02-21
8755;8755;2021-08-23
8756;8756;2021-11-06
8757;8757;2021-12-20
8758;8758;2021-09-05
8759;8759;2022-03-19
8760;8760;2021-12-31
8761;8761;2021-07-10
8762;8762;2022-01-08
8763;8763;2021-08-05
8764;8764;2021-11-08
8765;8765;2021-06-17
8766;8766;2021-08-31
8767;8767;2021-07-17
8768;8768;2021-12-12
8769;8769;2021-11-26
8770;8770;2022-05-24
8771;8771;2022-03-15
8772;8772;2021-08-11
8773;8773;2021-09-26
8774;8774;2021-07-07
8775;8775;2021-11-28
8776;8776;2021-07-29
8777;8777;2022-01-27
8778;8778;2021-12-24
8779;8779;2021-11-29
8780;8780;2021-11-04
8781;8781;2022-04-24
8782;8782;2022-04-17
8783;8783;2021-12-23
8784;8784;2021-08-09
8785;8785;2022-05-26
8786;8786;2021-06-15
8787;8787;2021-10-31
8788;8788;2021-11-22
8789;8789;2021-08-24
8790;8790;2021-12-12
8791;8791;2021-07-08
8792;8792;2021-08-21
8793;8793;2021-11-23
8794;8794;2021-08-18
8795;8795;2022-04-15
8796;8796;2021-07-17
8797;8797;2022-02-01
8798;8798;2022-02-03
8799;8799;2021-07-06
8800;8800;2021-09-10
8801;8801;2021-12-10
8802;8802;2022-04-15
8803;8803;2022-01-10
8804;8804;2021-12-14
8805;8805;2021-07-09
8806;8806;2021-09-07
8807;8807;2021-12-23
8808;8808;2021-08-01
8809;8809;2021-07-04
8810;8810;2021-08-07
